sst_ts,direct_ts,diff_seconds,device,country
1768061352000000,1768061351305344,-0.694656,desktop,Vietnam
1768061428000000,1768061428137366,0.137366,desktop,China
1768062451000000,1768062450230158,-0.769842,mobile,United Kingdom
1768062658000000,1768062658277078,0.277078,tablet,Australia
1768062768000000,1768062767662064,-0.337936,desktop,Japan
1768062911000000,1768062909592067,-1.407933,desktop,China
1768063211000000,1768063209455520,-1.54448,desktop,Australia
1768063569000000,1768063567353203,-1.646797,desktop,India
1768064853000000,1768064852482479,-0.517521,desktop,China
1768065578000000,1768065577656967,-0.343033,desktop,Spain
1768065933000000,1768065924620812,-8.379188,desktop,China
1768066478000000,1768066477296197,-0.703803,desktop,India
1768066497000000,1768066497527713,0.527713,desktop,India
1768066614000000,1768066613091506,-0.908494,desktop,United States
1768067410000000,1768067410326907,0.326907,desktop,Australia
1768067867000000,1768067866754032,-0.245968,mobile,United Kingdom
1768068159000000,1768068158510260,-0.48974,mobile,Australia
1768068257000000,1768068256599581,-0.400419,mobile,Australia
1768068519000000,1768068520134217,1.134217,desktop,China
1768068717000000,1768068717261410,0.26141,mobile,Australia
1768068731000000,1768068730307775,-0.692225,desktop,China
1768069406000000,1768069405939882,-0.060118,desktop,China
1768072128000000,1768072127567793,-0.432207,desktop,China
1768072224000000,1768072175077235,-48.922765,desktop,China
1768072276000000,1768072276245332,0.245332,desktop,Australia
1768072440000000,1768072440143930,0.14393,desktop,China
1768072559000000,1768072559524730,0.52473,desktop,China
1768073069000000,1768073068746488,-0.253512,mobile,Australia
1768073234000000,1768073233963667,-0.036333,desktop,China
1768074116000000,1768074115293148,-0.706852,desktop,United Arab Emirates
1768074238000000,1768074238146797,0.146797,desktop,Australia
1768074701000000,1768074700055979,-0.944021,mobile,Bangladesh
1768074938000000,1768074936962960,-1.03704,desktop,Spain
1768075202000000,1768075201753811,-0.246189,mobile,Australia
1768075409000000,1768075409347686,0.347686,mobile,Australia
1768075598000000,1768075598062138,0.062138,desktop,Australia
1768075831000000,1768075830686928,-0.313072,desktop,United States
1768075871000000,1768075871189263,0.189263,mobile,Australia
1768075880000000,1768075880068538,0.068538,mobile,Australia
1768075983000000,1768075982455367,-0.544633,desktop,India
1768076118000000,1768076117522929,-0.477071,mobile,Australia
1768076158000000,1768076157402185,-0.597815,mobile,Ireland
1768076186000000,1768076185546508,-0.453492,mobile,United States
1768076263000000,1768076264550154,1.550154,desktop,Ireland
1768076274000000,1768076272982871,-1.017129,desktop,Switzerland
1768076302000000,1768076301169666,-0.830334,desktop,Ireland
1768076553000000,1768076552680883,-0.319117,mobile,Australia
1768076771000000,1768076769687068,-1.312932,desktop,Ireland
1768076777000000,1768076776557979,-0.442021,desktop,United States
1768076820000000,1768076818660378,-1.339622,desktop,Sweden
1768076919000000,1768076919864822,0.864822,desktop,Ireland
1768076964000000,1768076963122975,-0.877025,desktop,United States
1768077026000000,1768077026175827,0.175827,tablet,Australia
1768077039000000,1768077038525963,-0.474037,desktop,Sweden
1768077071000000,1768077071412211,0.412211,mobile,Australia
1768077135000000,1768077134519485,-0.480515,mobile,Australia
1768077298000000,1768077298391798,0.391798,desktop,Australia
1768078002000000,1768078001567141,-0.432859,mobile,United States
1768078005000000,1768078003992250,-1.00775,mobile,Sweden
1768078035000000,1768078034457404,-0.542596,mobile,New Zealand
1768078106000000,1768078106189601,0.189601,mobile,United States
1768078109000000,1768078111004025,2.004025,mobile,United States
1768078111000000,1768078111004025,0.004025,mobile,United States
1768078140000000,1768078139959492,-0.040508,mobile,United States
1768078295000000,1768078295914040,0.91404,desktop,Australia
1768078769000000,1768078769074567,0.074567,mobile,Australia
1768078786000000,1768078785546861,-0.453139,mobile,Australia
1768078885000000,1768078884529723,-0.470277,mobile,Australia
1768079228000000,1768079221819894,-6.180106,desktop,South Africa
1768079252000000,1768079252018714,0.018714,mobile,Australia
1768079400000000,1768079347524967,-52.475033,desktop,China
1768079404000000,1768079404508997,0.508997,mobile,Australia
1768079444000000,1768079443194004,-0.805996,desktop,Canada
1768079460000000,1768079347524967,-112.475033,desktop,China
1768079508000000,1768079507704330,-0.29567,mobile,Australia
1768079525000000,1768079524834783,-0.165217,desktop,Australia
1768079677000000,1768079676799373,-0.200627,desktop,China
1768079758000000,1768079757948508,-0.051492,mobile,Australia
1768079882000000,1768079885460063,3.460063,desktop,China
1768080331000000,1768080156249626,-174.750374,desktop,Australia
1768080460000000,1768080460493905,0.493905,mobile,Australia
1768080474000000,1768080474371235,0.371235,mobile,Australia
1768080487000000,1768080486865298,-0.134702,mobile,Australia
1768080527000000,1768080526815558,-0.184442,desktop,China
1768080694000000,1768080694031762,0.031762,mobile,Australia
1768080781000000,1768080780353825,-0.646175,desktop,Australia
1768080869000000,1768080869143722,0.143722,mobile,Australia
1768081209000000,1768081209247059,0.247059,mobile,Australia
1768081245000000,1768081245149803,0.149803,mobile,Australia
1768081265000000,1768081265724253,0.724253,mobile,Australia
1768081474000000,1768081474095591,0.095591,mobile,Australia
1768081736000000,1768081735623287,-0.376713,mobile,Australia
1768081748000000,1768081748292195,0.292195,desktop,Australia
1768081766000000,1768081765768566,-0.231434,mobile,Australia
1768081865000000,1768081864745189,-0.254811,desktop,Australia
1768081984000000,1768081984200602,0.200602,mobile,Australia
1768082166000000,1768082166165395,0.165395,desktop,Australia
1768082395000000,1768082394477848,-0.522152,desktop,Australia
1768082540000000,1768082539016293,-0.983707,mobile,Colombia
1768082562000000,1768082562419400,0.4194,mobile,Australia
1768082569000000,1768082569375331,0.375331,desktop,Australia
1768082672000000,1768082671640647,-0.359353,desktop,Australia
1768082754000000,1768082753687065,-0.312935,mobile,Australia
1768082801000000,1768082801051619,0.051619,mobile,Australia
1768082827000000,1768082827292516,0.292516,mobile,Australia
1768082852000000,1768082851560089,-0.439911,desktop,Australia
1768082909000000,1768082909174242,0.174242,mobile,Australia
1768082981000000,1768082980151751,-0.848249,desktop,Hungary
1768083159000000,1768083158926051,-0.073949,desktop,Australia
1768083160000000,1768083160245587,0.245587,desktop,China
1768083189000000,1768083189120693,0.120693,mobile,Australia
1768083213000000,1768083213345565,0.345565,desktop,Australia
1768083345000000,1768083345540407,0.540407,desktop,China
1768083378000000,1768083377979169,-0.020831,mobile,Australia
1768083410000000,1768083345540407,-64.459593,desktop,China
1768083519000000,1768083518667159,-0.332841,desktop,Australia
1768083677000000,1768083677383592,0.383592,desktop,Australia
1768083735000000,1768083734860177,-0.139823,mobile,Australia
1768083894000000,1768083893917211,-0.082789,desktop,Australia
1768083971000000,1768083971300842,0.300842,mobile,Australia
1768083994000000,1768083993556893,-0.443107,tablet,Canada
1768083997000000,1768083996532938,-0.467062,desktop,Australia
1768084006000000,1768084006471098,0.471098,desktop,Australia
1768084136000000,1768084135736830,-0.26317,mobile,Australia
1768084137000000,1768084137674881,0.674881,desktop,Australia
1768084242000000,1768084242302667,0.302667,mobile,Australia
1768084254000000,1768084253975257,-0.024743,mobile,Australia
1768084260000000,1768084260049893,0.049893,desktop,Australia
1768084304000000,1768084304266450,0.26645,mobile,Australia
1768084464000000,1768084462520430,-1.47957,mobile,China
1768084537000000,1768084547337972,10.337972,mobile,Australia
1768084547000000,1768084547337972,0.337972,mobile,Australia
1768084760000000,1768084759690921,-0.309079,mobile,Australia
1768084853000000,1768084853141994,0.141994,mobile,Australia
1768085308000000,1768085308497884,0.497884,mobile,Australia
1768085332000000,1768085332027467,0.027467,mobile,Australia
1768085345000000,1768085344985109,-0.014891,mobile,Australia
1768085509000000,1768085508847159,-0.152841,mobile,Australia
1768085541000000,1768085543399879,2.399879,desktop,Australia
1768085551000000,1768085550763396,-0.236604,desktop,Australia
1768085594000000,1768085593732857,-0.267143,mobile,Australia
1768085632000000,1768085633303830,1.30383,mobile,Australia
1768085682000000,1768085681489747,-0.510253,desktop,Australia
1768085684000000,1768085683877620,-0.12238,desktop,Australia
1768085692000000,1768085692080425,0.080425,mobile,Australia
1768085746000000,1768085745420179,-0.579821,tablet,Australia
1768085787000000,1768085787359251,0.359251,tablet,Australia
1768085985000000,1768085985006801,0.006801,mobile,Australia
1768086011000000,1768086010366034,-0.633966,mobile,Australia
1768086012000000,1768086011945539,-0.054461,desktop,Australia
1768086051000000,1768086051526117,0.526117,mobile,Australia
1768086061000000,1768086060958189,-0.041811,desktop,Australia
1768086072000000,1768086051526117,-20.473883,mobile,Australia
1768086196000000,1768086195677961,-0.322039,mobile,Australia
1768086249000000,1768086248839602,-0.160398,mobile,Australia
1768086290000000,1768086290302398,0.302398,desktop,Australia
1768086313000000,1768086313139940,0.13994,mobile,Australia
1768086395000000,1768086395482095,0.482095,mobile,Australia
1768086559000000,1768086558947206,-0.052794,mobile,Australia
1768086568000000,1768086568150636,0.150636,desktop,China
1768086572000000,1768086571631228,-0.368772,desktop,Australia
1768086579000000,1768086579194207,0.194207,desktop,Australia
1768086584000000,1768086583611967,-0.388033,desktop,Australia
1768086633000000,1768086633634854,0.634854,desktop,China
1768086661000000,1768086661304770,0.30477,desktop,Australia
1768086825000000,1768086825583800,0.5838,mobile,Australia
1768086834000000,1768086833814984,-0.185016,desktop,Australia
1768086848000000,1768086848431028,0.431028,mobile,Australia
1768086887000000,1768086887008285,0.008285,desktop,Australia
1768086890000000,1768086890306490,0.30649,mobile,Australia
1768086953000000,1768086953199509,0.199509,desktop,Australia
1768087009000000,1768087009155884,0.155884,mobile,Australia
1768087027000000,1768087026783594,-0.216406,desktop,Australia
1768087181000000,1768087181381033,0.381033,mobile,Australia
1768087210000000,1768087209545884,-0.454116,mobile,Australia
1768087241000000,1768087240706742,-0.293258,desktop,Australia
1768087408000000,1768087408622926,0.622926,desktop,Australia
1768087473000000,1768087473117017,0.117017,mobile,Australia
1768087696000000,1768087695432481,-0.567519,mobile,Australia
1768087719000000,1768087719235348,0.235348,mobile,Australia
1768087878000000,1768087877467205,-0.532795,desktop,Australia
1768087884000000,1768087884209297,0.209297,desktop,China
1768088118000000,1768088117498319,-0.501681,mobile,Australia
1768088171000000,1768088170919295,-0.080705,mobile,Australia
1768088193000000,1768088193418044,0.418044,mobile,Australia
1768088230000000,1768088229577464,-0.422536,desktop,Australia
1768088239000000,1768088239089342,0.089342,desktop,Australia
1768088375000000,1768088374954082,-0.045918,desktop,Australia
1768088386000000,1768088386143414,0.143414,mobile,Australia
1768088467000000,1768088466599588,-0.400412,desktop,China
1768088529000000,1768088529746524,0.746524,mobile,Australia
1768088547000000,1768088547022848,0.022848,desktop,Australia
1768088567000000,1768088567396042,0.396042,desktop,Australia
1768088603000000,1768088602991620,-0.00838,mobile,Australia
1768088635000000,1768088635064681,0.064681,desktop,Australia
1768088669000000,1768088669451522,0.451522,mobile,Australia
1768088692000000,1768088691946605,-0.053395,tablet,Australia
1768088845000000,1768088844756676,-0.243324,mobile,Australia
1768089001000000,1768089000573027,-0.426973,desktop,Australia
1768089051000000,1768089051179393,0.179393,mobile,Australia
1768089078000000,1768089078873630,0.87363,mobile,Australia
1768089107000000,1768089106918623,-0.081377,mobile,Australia
1768089111000000,1768089110875653,-0.124347,desktop,Australia
1768089265000000,1768089264761195,-0.238805,desktop,Australia
1768089305000000,1768089305436337,0.436337,mobile,Australia
1768089357000000,1768089357125376,0.125376,mobile,Australia
1768089382000000,1768089382137101,0.137101,desktop,Australia
1768089443000000,1768089443279789,0.279789,tablet,Australia
1768089525000000,1768089524532971,-0.467029,mobile,Australia
1768089527000000,1768089563692628,36.692628,desktop,Australia
1768089539000000,1768089538646155,-0.353845,mobile,Australia
1768089563000000,1768089563692628,0.692628,desktop,Australia
1768089635000000,1768089634439347,-0.560653,mobile,Australia
1768089704000000,1768089703987624,-0.012376,desktop,Australia
1768089741000000,1768089833742175,92.742175,mobile,Australia
1768089794000000,1768089833742175,39.742175,mobile,Australia
1768089834000000,1768089833742175,-0.257825,mobile,Australia
1768089842000000,1768089841603720,-0.39628,mobile,Australia
1768089874000000,1768089874074338,0.074338,mobile,Australia
1768089891000000,1768089891230091,0.230091,desktop,Australia
1768089945000000,1768089945390354,0.390354,desktop,Australia
1768089968000000,1768089968259284,0.259284,desktop,Australia
1768090032000000,1768090032286178,0.286178,desktop,Australia
1768090043000000,1768090042332848,-0.667152,desktop,China
1768090243000000,1768090242929050,-0.07095,desktop,China
1768090416000000,1768090416742889,0.742889,mobile,Australia
1768090529000000,1768090528510555,-0.489445,mobile,Australia
1768090547000000,1768090546558767,-0.441233,desktop,Canada
1768090576000000,1768090576006023,0.006023,desktop,Australia
1768090589000000,1768090588851305,-0.148695,desktop,Australia
1768090593000000,1768090593055270,0.05527,mobile,Australia
1768090605000000,1768090604825343,-0.174657,desktop,Australia
1768090622000000,1768090621770048,-0.229952,mobile,Australia
1768090736000000,1768090735435086,-0.564914,tablet,Australia
1768090743000000,1768090743352615,0.352615,desktop,Australia
